COOPID, YEAR, MONTH, DAY, PRECIPITATION, MAX TEMP, MIN TEMP, MEAN TEMP
85658,2018,9,30,0.1,88,78,83
85658,2018,10,1,0,89,78,83.5
85658,2018,10,2,0,88,79,83.5
85658,2018,10,3,0.28,88,76,82
85658,2018,10,4,0,87,75,81
85658,2018,10,5,0,87,76,81.5
85658,2018,10,6,0,87,80,83.5
85658,2018,10,7,0,86,78,82
85658,2018,10,8,0,85,74,79.5
85658,2018,10,9,0,85,78,81.5
85658,2018,10,10,0,86,81,83.5
85658,2018,10,11,0,87,80,83.5
85658,2018,10,12,0,87,77,82
85658,2018,10,13,0.53,88,77,82.5
85658,2018,10,14,0,87,77,82
85658,2018,10,15,0,87,78,82.5
85658,2018,10,16,0,88,79,83.5
85658,2018,10,17,0,88,78,83
85658,2018,10,18,0,87,80,83.5
85658,2018,10,19,0,88,76,82
85658,2018,10,20,0,88,75,81.5
85658,2018,10,21,0,87,75,81
85658,2018,10,22,0,86,76,81
85658,2018,10,23,0,84,78,81
85658,2018,10,24,0,85,74,79.5
85658,2018,10,25,0,85,73,79
85658,2018,10,26,0,89,73,81
85658,2018,10,27,0,88,73,80.5
85658,2018,10,28,0,88,68,78
85658,2018,10,29,0,78,67,72.5
85658,2018,10,30,0,79,64,71.5
85658,2018,10,31,0,82,67,74.5
85658,2018,11,1,0,83,76,79.5
85658,2018,11,2,0,83,77,80
85658,2018,11,3,0,85,60,72.5
85658,2018,11,4,1.25,80,71,75.5
85658,2018,11,5,-99.99,-99.9,-99.9,-99.9
85658,2018,11,6,0,84,77,80.5
85658,2018,11,7,0,85,78,81.5
85658,2018,11,8,0,86,78,82
85658,2018,11,9,0,85,78,81.5
85658,2018,11,10,0,85,78,81.5
85658,2018,11,11,0,85,75,80
85658,2018,11,12,0,85,73,79
85658,2018,11,13,0.5,89,74,81.5
85658,2018,11,14,0,85,74,79.5
85658,2018,11,15,0,86,74,80
85658,2018,11,16,0,85,62,73.5
85658,2018,11,17,0,85,65,75
85658,2018,11,18,0,77,66,71.5
85658,2018,11,19,0,82,75,78.5
85658,2018,11,20,0,84,71,77.5
85658,2018,11,21,0,83,72,77.5
85658,2018,11,22,0,82,70,76
85658,2018,11,23,0,81,70,75.5
85658,2018,11,24,0,81,62,71.5
85658,2018,11,25,0,-99.9,-99.9,-99.9
85658,2018,11,26,0,84,70,77
85658,2018,11,27,0,-99.9,-99.9,-99.9
85658,2018,11,28,0,84,51,67.5
85658,2018,11,29,0,64,52,58
85658,2018,11,30,0,71,54,62.5
85658,2018,12,1,0,76,71,73.5
85658,2018,12,2,0,81,75,78
85658,2018,12,3,0,83,76,79.5
85658,2018,12,4,0,89,72,80.5
85658,2018,12,5,0,85,68,76.5
85658,2018,12,6,0,71,55,63
85658,2018,12,7,0,75,55,65
85658,2018,12,8,0,78,66,72
85658,2018,12,9,0,79,73,76
85658,2018,12,10,0,82,68,75
85658,2018,12,11,0,73,55,64
85658,2018,12,12,0,65,53,59
85658,2018,12,13,0,73,53,63
85658,2018,12,14,0,77,68,72.5
85658,2018,12,15,0,-99.9,-99.9,-99.9
85658,2018,12,16,0.36,80,67,73.5
85658,2018,12,17,0,78,59,68.5
85658,2018,12,18,0,75,56,65.5
85658,2018,12,19,0,77,62,69.5
85658,2018,12,20,0,76,72,74
85658,2018,12,21,0.99,81,69,75
85658,2018,12,22,0,-99.9,-99.9,-99.9
85658,2018,12,23,0,-99.9,-99.9,-99.9
85658,2018,12,24,0,73,55,64
85658,2018,12,25,0,-99.9,-99.9,-99.9
85658,2018,12,26,0,75,62,68.5
85658,2018,12,27,0,76,62,69
85658,2018,12,28,0,78,73,75.5
85658,2018,12,29,0,80,74,77
85658,2018,12,30,0,81,75,78
85658,2018,12,31,0,80,74,77
85658,2019,1,1,0,79,74,76.5
85658,2019,1,2,0,80,74,77
85658,2019,1,3,0,81,74,77.5
85658,2019,1,4,0,81,74,77.5
85658,2019,1,5,0,80,73,76.5
85658,2019,1,6,0,79,57,68
85658,2019,1,7,0,78,56,67
85658,2019,1,8,0,78,66,72
85658,2019,1,9,0,79,64,71.5
85658,2019,1,10,0,76,54,65
85658,2019,1,11,0,67,53,60
85658,2019,1,12,0,75,55,65
85658,2019,1,13,0,77,70,73.5
85658,2019,1,14,0,78,65,71.5
85658,2019,1,15,0,78,58,68
85658,2019,1,16,0,68,53,60.5
85658,2019,1,17,0,72,54,63
85658,2019,1,18,0,75,57,66
85658,2019,1,19,0,75,59,67
85658,2019,1,20,0,-99.9,-99.9,-99.9
85658,2019,1,21,0.47,76,47,61.5
85658,2019,1,22,0,69,47,58
85658,2019,1,23,0,76,69,72.5
85658,2019,1,24,0,75,71,73
85658,2019,1,25,0.3,80,63,71.5
85658,2019,1,26,0.2,75,62,68.5
85658,2019,1,27,0.4,71,56,63.5
85658,2019,1,28,0.55,78,54,66
85658,2019,1,29,0,60,50,55
85658,2019,1,30,0,70,51,60.5
85658,2019,1,31,0,71,59,65
85658,2019,2,1,0.55,73,59,66
85658,2019,2,2,0,-99.9,-99.9,-99.9
85658,2019,2,3,0,77,67,72
85658,2019,2,4,0,78,67,72.5
85658,2019,2,5,0,76,64,70
85658,2019,2,6,0,75,69,72
85658,2019,2,7,0,77,70,73.5
85658,2019,2,8,0,77,69,73
85658,2019,2,9,0,-99.9,-99.9,-99.9
85658,2019,2,10,0,79,69,74
85658,2019,2,11,0,79,72,75.5
85658,2019,2,12,0.1,78,71,74.5
85658,2019,2,13,0,79,74,76.5
85658,2019,2,14,1.42,76,59,67.5
85658,2019,2,15,0,75,60,67.5
85658,2019,2,16,0,77,66,71.5
85658,2019,2,17,0,78,61,69.5
85658,2019,2,18,0,80,67,73.5
85658,2019,2,19,0,81,76,78.5
85658,2019,2,20,0,82,74,78
85658,2019,2,21,0,81,74,77.5
85658,2019,2,22,0,81,75,78
85658,2019,2,23,0,81,75,78
85658,2019,2,24,0,-99.9,-99.9,-99.9
85658,2019,2,25,0,83,72,77.5
85658,2019,2,26,0,80,72,76
85658,2019,2,27,0,79,70,74.5
85658,2019,2,28,0,81,69,75
85658,2019,3,1,0,83,68,75.5
85658,2019,3,2,0,82,68,75
85658,2019,3,3,0,82,68,75
85658,2019,3,4,0,81,72,76.5
85658,2019,3,5,0,88,72,80
85658,2019,3,6,0,84,55,69.5
85658,2019,3,7,0,67,54,60.5
85658,2019,3,8,0,73,57,65
85658,2019,3,9,0,78,70,74
85658,2019,3,10,0.18,80,71,75.5
85658,2019,3,11,0,80,74,77
85658,2019,3,12,0,80,69,74.5
85658,2019,3,13,0,82,69,75.5
85658,2019,3,14,0,80,73,76.5
85658,2019,3,15,0,79,73,76
85658,2019,3,16,0,78,70,74
85658,2019,3,17,0,80,70,75
85658,2019,3,18,0,81,69,75
85658,2019,3,19,0.1,70,64,67
85658,2019,3,20,1.59,70,64,67
85658,2019,3,21,0,76,63,69.5
85658,2019,3,22,0,76,60,68
85658,2019,3,23,0,75,58,66.5
85658,2019,3,24,0,76,60,68
85658,2019,3,25,0,77,71,74
85658,2019,3,26,0,82,68,75
85658,2019,3,27,0,80,66,73
85658,2019,3,28,0,78,58,68
85658,2019,3,29,0.13,-99.9,-99.9,-99.9
85658,2019,3,30,0,-99.9,-99.9,-99.9
85658,2019,3,31,0,78,72,75
85658,2019,4,1,0,79,66,72.5
85658,2019,4,2,0,80,66,73
85658,2019,4,3,0,89,66,77.5
85658,2019,4,4,0,79,73,76
85658,2019,4,5,1.67,77,70,73.5
85658,2019,4,6,0,80,74,77
85658,2019,4,7,0,82,74,78
85658,2019,4,8,0,81,76,78.5
85658,2019,4,9,0,81,76,78.5
85658,2019,4,10,0.26,80,71,75.5
85658,2019,4,11,0,84,70,77
85658,2019,4,12,0,81,69,75
85658,2019,4,13,0,83,74,78.5
85658,2019,4,14,0,82,76,79
85658,2019,4,15,0,84,71,77.5
85658,2019,4,16,0,86,71,78.5
85658,2019,4,17,0,79,72,75.5
85658,2019,4,18,0,80,72,76
85658,2019,4,19,0,82,74,78
85658,2019,4,20,0.85,84,69,76.5
85658,2019,4,21,0,82,59,70.5
85658,2019,4,22,0,78,58,68
85658,2019,4,23,0,77,71,74
85658,2019,4,24,0,78,69,73.5
85658,2019,4,25,0,79,73,76
85658,2019,4,26,0,81,73,77
85658,2019,4,27,0,-99.9,-99.9,-99.9
85658,2019,4,28,0,88,69,78.5
85658,2019,4,29,0,83,71,77
85658,2019,4,30,0,-99.9,-99.9,-99.9
85658,2019,5,1,0,83,72,77.5
85658,2019,5,2,0.52,82,71,76.5
85658,2019,5,3,0,82,73,77.5
85658,2019,5,4,0,-99.9,-99.9,-99.9
85658,2019,5,5,0,89,76,82.5
85658,2019,5,6,1.98,85,70,77.5
85658,2019,5,7,0.14,84,72,78
85658,2019,5,8,0,84,74,79
85658,2019,5,9,0.52,84,75,79.5
85658,2019,5,10,0.13,85,74,79.5
85658,2019,5,11,0,84,77,80.5
85658,2019,5,12,0,84,77,80.5
85658,2019,5,13,0,85,76,80.5
85658,2019,5,14,0.26,88,76,82
85658,2019,5,15,0,87,75,81
85658,2019,5,16,0,83,75,79
85658,2019,5,17,0,81,71,76
85658,2019,5,18,0,-99.9,-99.9,-99.9
85658,2019,5,19,0,84,-99.9,-99.9
85658,2019,5,20,0,82,-99.9,-99.9
85658,2019,5,21,0,85,-99.9,-99.9
85658,2019,5,22,0,85,75,80
85658,2019,5,23,0,84,77,80.5
85658,2019,5,24,0,84,-99.9,-99.9
85658,2019,5,25,0,82,-99.9,-99.9
85658,2019,5,26,0,82,-99.9,-99.9
85658,2019,5,27,0,-99.9,-99.9,-99.9
85658,2019,5,28,0,84,-99.9,-99.9
85658,2019,5,29,0,82,-99.9,-99.9
85658,2019,5,30,0,84,-99.9,-99.9
85658,2019,5,31,0,84,-99.9,-99.9
85658,2019,6,1,0,-99.9,-99.9,-99.9
85658,2019,6,2,0,85,79,82
85658,2019,6,3,0,87,74,80.5
85658,2019,6,4,0,88,74,81
85658,2019,6,5,0,88,80,84
85658,2019,6,6,0,85,77,81
85658,2019,6,7,0,87,78,82.5
85658,2019,6,8,0,-99.9,-99.9,-99.9
85658,2019,6,9,0.14,88,81,84.5
85658,2019,6,10,1.62,86,70,78
85658,2019,6,11,0,85,74,79.5
85658,2019,6,12,0.46,87,76,81.5
85658,2019,6,13,0,87,-99.9,-99.9
85658,2019,6,14,0,84,75,79.5
85658,2019,6,15,0.65,87,70,78.5
85658,2019,6,16,0.89,83,73,78
85658,2019,6,17,2.9,83,78,80.5
85658,2019,6,18,0.97,84,78,81
85658,2019,6,19,1.15,87,74,80.5
85658,2019,6,20,0,87,81,84
85658,2019,6,21,0,88,81,84.5
85658,2019,6,22,0,88,79,83.5
85658,2019,6,23,0,88,80,84
85658,2019,6,24,0,92,79,85.5
85658,2019,6,25,0,91,80,85.5
85658,2019,6,26,0,91,80,85.5
85658,2019,6,27,0,92,80,86
85658,2019,6,28,0,88,75,81.5
85658,2019,6,29,0.2,88,78,83
85658,2019,6,30,1.4,87,76,81.5
85658,2019,7,1,0,88,83,85.5
85658,2019,7,2,0,90,80,85
85658,2019,7,3,0,90,81,85.5
85658,2019,7,4,0,-99.9,-99.9,-99.9
85658,2019,7,5,0,-99.9,-99.9,-99.9
85658,2019,7,6,0,-99.9,-99.9,-99.9
85658,2019,7,7,0,-99.9,-99.9,-99.9
85658,2019,7,8,0,89,78,83.5
85658,2019,7,9,0.21,89,75,82
85658,2019,7,10,0.23,88,78,83
85658,2019,7,11,0,87,78,82.5
85658,2019,7,12,0,87,74,80.5
85658,2019,7,13,0,86,73,79.5
85658,2019,7,14,0.23,88,83,85.5
85658,2019,7,15,0,88,78,83
85658,2019,7,16,0,89,79,84
85658,2019,7,17,0,89,79,84
85658,2019,7,18,0,88,82,85
85658,2019,7,19,0,88,79,83.5
85658,2019,7,20,0,88,77,82.5
85658,2019,7,21,0,87,78,82.5
85658,2019,7,22,0,88,78,83
85658,2019,7,23,0,89,77,83
85658,2019,7,24,0,88,76,82
85658,2019,7,25,0.55,90,76,83
85658,2019,7,26,1.78,89,73,81
85658,2019,7,27,0,-99.9,-99.9,-99.9
85658,2019,7,28,0,88,74,81
85658,2019,7,29,0,90,78,84
85658,2019,7,30,0,88,77,82.5
85658,2019,7,31,0,89,79,84
85658,2019,8,1,0.47,89,76,82.5
85658,2019,8,2,1,82,74,78
85658,2019,8,3,0.37,86,75,80.5
85658,2019,8,4,0.47,87,77,82
85658,2019,8,5,0.31,88,77,82.5
85658,2019,8,6,0,88,77,82.5
85658,2019,8,7,0,87,78,82.5
85658,2019,8,8,0,88,78,83
85658,2019,8,9,0,90,78,84
85658,2019,8,10,0.37,89,76,82.5
85658,2019,8,11,0,91,79,85
85658,2019,8,12,0.53,90,78,84
85658,2019,8,13,0.11,91,76,83.5
85658,2019,8,14,1.48,89,73,81
85658,2019,8,15,-99.99,-99.9,-99.9,-99.9
85658,2019,8,16,-99.99,-99.9,-99.9,-99.9
85658,2019,8,17,-99.99,-99.9,-99.9,-99.9
85658,2019,8,18,-99.99,-99.9,-99.9,-99.9
85658,2019,8,19,-99.99,-99.9,-99.9,-99.9
85658,2019,8,20,0.08,93,78,85.5
85658,2019,8,21,-99.99,-99.9,-99.9,-99.9
85658,2019,8,22,-99.99,-99.9,-99.9,-99.9
85658,2019,8,23,-99.99,-99.9,-99.9,-99.9
85658,2019,8,24,-99.99,-99.9,-99.9,-99.9
85658,2019,8,25,-99.99,-99.9,-99.9,-99.9
85658,2019,8,26,-99.99,-99.9,-99.9,-99.9
85658,2019,8,27,-99.99,-99.9,-99.9,-99.9
85658,2019,8,28,-99.99,-99.9,-99.9,-99.9
85658,2019,8,29,-99.99,-99.9,-99.9,-99.9
85658,2019,8,30,-99.99,-99.9,-99.9,-99.9
85658,2019,8,31,-99.99,-99.9,-99.9,-99.9
85658,2019,9,1,0,87,77,82
85658,2019,9,2,1.03,90,77,83.5
85658,2019,9,3,1.17,84,78,81
85658,2019,9,4,0,88,78,83
85658,2019,9,5,0,92,80,86
85658,2019,9,6,0,90,78,84
85658,2019,9,7,0,91,79,85
85658,2019,9,8,0,89,79,84
85658,2019,9,9,0,87,79,83
85658,2019,9,10,0,90,80,85
85658,2019,9,11,0,89,82,85.5
85658,2019,9,12,0,87,81,84
85658,2019,9,13,1.25,86,76,81
85658,2019,9,14,0.22,86,80,83
85658,2019,9,15,0,86,78,82
85658,2019,9,16,0,92,79,85.5
85658,2019,9,17,0,92,79,85.5
85658,2019,9,18,0.22,89,76,82.5
85658,2019,9,19,0,86,79,82.5
85658,2019,9,20,0,85,79,82
85658,2019,9,21,0,84,79,81.5
85658,2019,9,22,1.13,83,79,81
85658,2019,9,23,0,85,78,81.5
85658,2019,9,24,0,83,75,79
85658,2019,9,25,0,83,69,76
85658,2019,9,26,0,82,-99.9,-99.9
85658,2019,9,27,0,84,79,81.5
85658,2019,9,28,-99.99,-99.9,-99.9,-99.9
85658,2019,9,29,0,86,79,82.5
85658,2019,9,30,0,84,80,82
85658,2019,10,1,0,85,79,82
85658,2019,10,2,0,83,79,81
85658,2019,10,3,0.33,85,83,84
85658,2019,10,4,0,86,79,82.5
85658,2019,10,5,-99.99,-99.9,-99.9,-99.9
85658,2019,10,6,0,86,79,82.5
85658,2019,10,7,0.93,84,76,80
85658,2019,10,8,1.17,82,78,80
85658,2019,10,9,0.54,84,79,81.5
85658,2019,10,10,0.19,86,75,80.5
85658,2019,10,11,0.05,85,70,77.5
85658,2019,10,12,0.23,85,70,77.5
85658,2019,10,13,0,83,79,81
85658,2019,10,14,0,85,78,81.5
85658,2019,10,15,0,85,77,81
85658,2019,10,16,0,85,77,81
85658,2019,10,17,0,86,78,82
85658,2019,10,18,1.2,88,76,82
85658,2019,10,19,0,86,76,81
85658,2019,10,20,0,85,79,82
85658,2019,10,21,0,89,77,83
85658,2019,10,22,0,88,78,83
85658,2019,10,23,0,87,76,81.5
85658,2019,10,24,0,87,77,82
85658,2019,10,25,0,82,77,79.5
85658,2019,10,26,-99.99,-99.9,-99.9,-99.9
85658,2019,10,27,0.28,87,-99.9,-99.9
85658,2019,10,28,0,86,79,82.5
85658,2019,10,29,0,87,81,84
85658,2019,10,30,0,86,79,82.5
85658,2019,10,31,0,87,80,83.5
85658,2019,11,1,0,85,77,81
85658,2019,11,2,0,-99.9,-99.9,-99.9
85658,2019,11,3,0,86,76,81
85658,2019,11,4,0.53,85,74,79.5
85658,2019,11,5,0,83,74,78.5
85658,2019,11,6,0,87,79,83
85658,2019,11,7,0,86,79,82.5
85658,2019,11,8,0,86,75,80.5
85658,2019,11,9,0,-99.9,-99.9,-99.9
85658,2019,11,10,0.35,85,74,79.5
85658,2019,11,11,0,81,75,78
85658,2019,11,12,0,83,76,79.5
85658,2019,11,13,0,81,71,76
85658,2019,11,14,0.62,81,71,76
85658,2019,11,15,0.2,81,73,77
85658,2019,11,16,0,-99.9,-99.9,-99.9
85658,2019,11,17,0,-99.9,57,-99.9
85658,2019,11,18,0,64,57,60.5
85658,2019,11,19,0,72,57,64.5
85658,2019,11,20,0,75,55,65
85658,2019,11,21,0,75,60,67.5
85658,2019,11,22,0,77,63,70
85658,2019,11,23,0,-99.9,-99.9,-99.9
85658,2019,11,24,0,81,70,75.5
85658,2019,11,25,0.12,82,59,70.5
85658,2019,11,26,0,82,59,70.5
85658,2019,11,27,0,77,61,69
85658,2019,11,28,0,80,66,73
85658,2019,11,29,0,80,66,73
85658,2019,11,30,0,-99.9,-99.9,-99.9
85658,2019,12,1,0,79,70,74.5
85658,2019,12,2,0,82,74,78
85658,2019,12,3,1.3,82,53,67.5
85658,2019,12,4,0,66,52,59
85658,2019,12,5,0,73,55,64
85658,2019,12,6,0,70,60,65
85658,2019,12,7,0,76,59,67.5
85658,2019,12,8,0,78,60,69
85658,2019,12,9,0,80,64,72
85658,2019,12,10,0,81,74,77.5
85658,2019,12,11,0,81,76,78.5
85658,2019,12,12,0.83,83,71,77
85658,2019,12,13,1.05,75,68,71.5
85658,2019,12,14,0,75,68,71.5
85658,2019,12,15,0,85,62,73.5
85658,2019,12,16,0,80,62,71
85658,2019,12,17,0,81,73,77
85658,2019,12,18,0,81,72,76.5
85658,2019,12,19,0,76,66,71
85658,2019,12,20,0.64,77,50,63.5
85658,2019,12,21,0,76,55,65.5
85658,2019,12,22,0,76,60,68
85658,2019,12,23,4.7,75,65,70
85658,2019,12,24,0,76,60,68
85658,2019,12,25,0,-99.9,-99.9,-99.9
85658,2019,12,26,0,74,70,72
85658,2019,12,27,0,79,72,75.5
85658,2019,12,28,0,-99.9,-99.9,-99.9
85658,2019,12,29,0.28,80,73,76.5
85658,2019,12,30,0,78,74,76
85658,2019,12,31,-99.99,-99.9,-99.9,-99.9
85658,2020,1,1,0,79,62,70.5
85658,2020,1,2,0,77,62,69.5
85658,2020,1,3,0,78,72,75
85658,2020,1,4,0,-99.9,-99.9,-99.9
85658,2020,1,5,0,83,59,71
85658,2020,1,6,0,67,56,61.5
85658,2020,1,7,0,71,56,63.5
85658,2020,1,8,0,78,62,70
85658,2020,1,9,0,75,70,72.5
85658,2020,1,10,0,76,73,74.5
85658,2020,1,11,0,77,74,75.5
85658,2020,1,12,0,-99.9,-99.9,-99.9
85658,2020,1,13,0,79,74,76.5
85658,2020,1,14,0,79,75,77
85658,2020,1,15,0,78,72,75
85658,2020,1,16,0,79,72,75.5
85658,2020,1,17,0,78,70,74
85658,2020,1,18,0.25,77,60,68.5
85658,2020,1,19,0,76,60,68
85658,2020,1,20,0,75,67,71
85658,2020,1,21,0,73,42,57.5
85658,2020,1,22,0,64,43,53.5
85658,2020,1,23,0.2,60,54,57
85658,2020,1,24,0.6,71,57,64
85658,2020,1,25,0,76,45,60.5
85658,2020,1,26,0,58,42,50
85658,2020,1,27,0,73,43,58
85658,2020,1,28,0,75,61,68
85658,2020,1,29,0,75,65,70
85658,2020,1,30,1.44,72,65,68.5
85658,2020,1,31,0,73,68,70.5
85658,2020,2,1,1.73,76,65,70.5
85658,2020,2,2,0.42,75,55,65
85658,2020,2,3,0,66,53,59.5
85658,2020,2,4,0,73,53,63
85658,2020,2,5,0,76,71,73.5
85658,2020,2,6,0,78,72,75
85658,2020,2,7,0,81,76,78.5
85658,2020,2,8,0.62,-99.9,-99.9,-99.9
85658,2020,2,9,0,76,58,67
85658,2020,2,10,0,76,60,68
85658,2020,2,11,0,78,73,75.5
85658,2020,2,12,0,80,75,77.5
85658,2020,2,13,0,80,75,77.5
85658,2020,2,14,0,81,73,77
85658,2020,2,15,0,-99.9,-99.9,-99.9
85658,2020,2,16,0.82,82,70,76
85658,2020,2,17,0,78,60,69
85658,2020,2,18,0,89,65,77
85658,2020,2,19,0,80,75,77.5
85658,2020,2,20,0,80,75,77.5
85658,2020,2,21,0,81,70,75.5
85658,2020,2,22,0,79,58,68.5
85658,2020,2,23,0.33,72,59,65.5
85658,2020,2,24,0,73,67,70
85658,2020,2,25,0,76,70,73
85658,2020,2,26,0,82,75,78.5
85658,2020,2,27,0.32,82,60,71
85658,2020,2,28,0,66,50,58
85658,2020,2,29,0,-99.9,-99.9,-99.9
85658,2020,3,1,0,69,50,59.5
85658,2020,3,2,0,72,44,58
85658,2020,3,3,0,73,-99.9,-99.9
85658,2020,3,4,0,74,-99.9,-99.9
85658,2020,3,5,0,80,70,75
85658,2020,3,6,0,82,74,78
85658,2020,3,7,0.15,-99.9,-99.9,-99.9
85658,2020,3,8,0,82,57,69.5
85658,2020,3,9,0,70,57,63.5
85658,2020,3,10,0,75,70,72.5
85658,2020,3,11,0,74,55,64.5
85658,2020,3,12,0,67,60,63.5
85658,2020,3,13,0,70,65,67.5
85658,2020,3,14,0,77,70,73.5
85658,2020,3,15,0,-99.9,-99.9,-99.9
85658,2020,3,16,0,76,69,72.5
85658,2020,3,17,0,80,70,75
85658,2020,3,18,0,80,72,76
85658,2020,3,19,0,80,72,76
85658,2020,3,20,0,80,70,75
85658,2020,3,21,0,-99.9,-99.9,-99.9
85658,2020,3,22,0,80,73,76.5
85658,2020,3,23,0,80,73,76.5
85658,2020,3,24,0,80,75,77.5
85658,2020,3,25,0,79,72,75.5
85658,2020,3,26,0,82,69,75.5
85658,2020,3,27,0,81,67,74
85658,2020,3,28,0,-99.9,-99.9,-99.9
85658,2020,3,29,0,82,80,81
85658,2020,3,30,0,81,74,77.5
85658,2020,3,31,0,81,73,77
85658,2020,4,1,0,86,73,79.5
85658,2020,4,2,0,84,66,75
85658,2020,4,3,0,78,-99.9,-99.9
85658,2020,4,4,-99.99,-99.9,-99.9,-99.9
85658,2020,4,5,-99.99,-99.9,-99.9,-99.9
85658,2020,4,6,0,80,70,75
85658,2020,4,7,0,80,73,76.5
85658,2020,4,8,0,81,74,77.5
85658,2020,4,9,0,83,70,76.5
85658,2020,4,10,0,91,60,75.5
85658,2020,4,11,-99.99,-99.9,-99.9,-99.9
85658,2020,4,12,0.6,-99.9,-99.9,-99.9
85658,2020,4,13,0,83,80,81.5
85658,2020,4,14,0,84,75,79.5
85658,2020,4,15,0,86,77,81.5
85658,2020,4,16,0,86,80,83
85658,2020,4,17,0,86,75,80.5
85658,2020,4,18,-99.99,-99.9,-99.9,-99.9
85658,2020,4,19,0,86,73,79.5
85658,2020,4,20,0,85,75,80
85658,2020,4,21,-99.99,-99.9,-99.9,-99.9
85658,2020,4,22,-99.99,-99.9,-99.9,-99.9
85658,2020,4,23,-99.99,-99.9,-99.9,-99.9
85658,2020,4,24,-99.99,-99.9,-99.9,-99.9
85658,2020,4,25,-99.99,-99.9,-99.9,-99.9
85658,2020,4,26,-99.99,-99.9,-99.9,-99.9
85658,2020,4,27,-99.99,-99.9,-99.9,-99.9
85658,2020,4,28,-99.99,-99.9,-99.9,-99.9
85658,2020,4,29,-99.99,-99.9,-99.9,-99.9
85658,2020,4,30,0,69,60,64.5
85658,2020,5,1,1.05,74,65,69.5
85658,2020,5,2,-99.99,-99.9,-99.9,-99.9
85658,2020,5,3,0,81,72,76.5
85658,2020,5,4,0,76,70,73
85658,2020,5,5,0,79,-99.9,-99.9
85658,2020,5,6,0,82,60,71
85658,2020,5,7,0,86,-99.9,-99.9
85658,2020,5,8,0,-99.9,70,-99.9
85658,2020,5,9,-99.99,-99.9,-99.9,-99.9
85658,2020,5,10,0,80,70,75
85658,2020,5,11,0.73,77,69,73
85658,2020,5,12,0,79,70,74.5
85658,2020,5,13,0,79,70,74.5
85658,2020,5,14,0,76,71,73.5
85658,2020,5,15,0.36,-99.9,65,-99.9
85658,2020,5,16,1.57,-99.9,-99.9,-99.9
85658,2020,5,17,0,-99.9,-99.9,-99.9
85658,2020,5,18,0,86,77,81.5
85658,2020,5,19,1.07,79,70,74.5
85658,2020,5,20,0.2,-99.9,65,-99.9
85658,2020,5,21,0.51,-99.9,-99.9,-99.9
85658,2020,5,22,0,80,70,75
85658,2020,5,23,-99.99,-99.9,-99.9,-99.9
85658,2020,5,24,0.25,72,68,70
85658,2020,5,25,2.3,-99.9,-99.9,-99.9
85658,2020,5,26,5,70,65,67.5
85658,2020,5,27,1.92,-99.9,-99.9,-99.9
85658,2020,5,28,0,84,75,79.5
85658,2020,5,29,0,79,71,75
85658,2020,5,30,-99.99,-99.9,-99.9,-99.9
85658,2020,5,31,0,74,70,72
85658,2020,6,1,0,80,70,75
85658,2020,6,2,0,79,70,74.5
85658,2020,6,3,1.11,78,72,75
85658,2020,6,4,0.58,80,75,77.5
85658,2020,6,5,0,82,58,70
85658,2020,6,6,-99.99,-99.9,-99.9,-99.9
85658,2020,6,7,0,89,78,83.5
85658,2020,6,8,0,85,65,75
85658,2020,6,9,0,80,70,75
85658,2020,6,10,0,83,71,77
85658,2020,6,11,0,85,70,77.5
85658,2020,6,12,0,85,72,78.5
85658,2020,6,13,-99.99,-99.9,-99.9,-99.9
85658,2020,6,14,0.39,85,70,77.5
85658,2020,6,15,0.2,84,72,78
85658,2020,6,16,0.54,85,69,77
85658,2020,6,17,0,84,72,78
85658,2020,6,18,0.41,83,75,79
85658,2020,6,19,0.12,84,78,81
85658,2020,6,20,-99.99,-99.9,-99.9,-99.9
85658,2020,6,21,0,85,75,80
85658,2020,6,22,0,83,70,76.5
85658,2020,6,23,0,87,75,81
85658,2020,6,24,0,87,72,79.5
85658,2020,6,25,0,87,72,79.5
85658,2020,6,26,0,88,75,81.5
85658,2020,6,27,0,87,76,81.5
85658,2020,6,28,0,88,77,82.5
85658,2020,6,29,0,87,77,82
85658,2020,6,30,-99.99,-99.9,-99.9,-99.9
85658,2020,7,1,0,87,80,83.5
85658,2020,7,2,0,85,78,81.5
85658,2020,7,3,0,87,78,82.5
85658,2020,7,4,-99.99,-99.9,-99.9,-99.9
85658,2020,7,5,-99.99,89,80,84.5
85658,2020,7,6,0.18,-99.9,74,-99.9
85658,2020,7,7,0.31,88,77,82.5
85658,2020,7,8,0,86,70,78
85658,2020,7,9,0.5,80,70,75
85658,2020,7,10,0,80,72,76
85658,2020,7,11,-99.99,-99.9,-99.9,-99.9
85658,2020,7,12,1.2,86,78,82
85658,2020,7,13,-99.99,87,78,82.5
85658,2020,7,14,0.52,85,74,79.5
85658,2020,7,15,0,86,70,78
85658,2020,7,16,0,87,71,79
85658,2020,7,17,0,87,78,82.5
85658,2020,7,18,1,88,72,80
85658,2020,7,19,-99.99,-99.9,-99.9,-99.9
85658,2020,7,20,-99.99,-99.9,-99.9,-99.9
85658,2020,7,21,-99.99,-99.9,-99.9,-99.9
85658,2020,7,22,-99.99,-99.9,-99.9,-99.9
85658,2020,7,23,-99.99,-99.9,-99.9,-99.9
85658,2020,7,24,-99.99,-99.9,-99.9,-99.9
85658,2020,7,25,-99.99,-99.9,-99.9,-99.9
85658,2020,7,26,-99.99,-99.9,-99.9,-99.9
